0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
2
1
0
0
0
2
2
1
1
1
2
7
9
5
7
6
15
15
14
20
21
21
23
28
32
32
42
52
54
66
68
80
76
104
82
83
95
112
90
121
128
94
103
105
95
91
72
80
88
73
63
68
59
47
48
36
55
58
48
47
56
50
48
47
41
32
40
51
40
44
64
38
51
49
33
45
56
52
31
31
41
42
45
50
49
41
49
53
39
38
52
56
55
63
37
45
47
46
30
57
62
58
61
70
51
51
41
48
57
59
60
71
67
74
85
85
103
116
101
125
127
124
93
91
93
70
85
82
99
97
91
99
109
114
122
123
147
128
109
111
138
112
124
132
124
163
187
205
194
205
216
224
209
198
197
156
145
129
158
170
170
196
220
250
241
264
294
250
223
180
168
158
131
121
141
138
122
132
147
137
165
159
117
95
101
67
53
40
32
45
36
38
20
24
21
20
4
20
13
